"time","anomaly"
19940427,-0.885405,
19940504,-0.537889,
19940511,-1.00055,
19940518,-0.983901,
19940525,-0.888283,
19940601,-0.849884,
19940608,-0.503566,
19940615,-1.01116,
19940622,-0.560843,
19940629,0.123312,
19940706,-0.00211574,
19940713,0.337771,
19940720,-0.241416,
19940727,0.173759,
19940803,-0.0123258,
19940810,-0.193136,
19940817,-0.109302,
19940824,0.095238,
19940831,0.165873,
19940907,-0.232917,
19940914,0.312397,
19940921,0.0928445,
19940928,0.0327131,
19941005,0.588134,
19941012,0.247848,
19941019,-0.168658,
19941026,0.0406507,
19941102,0.0354988,
19941109,-0.59094,
19941116,-0.239489,
19941123,-0.225539,
19941130,0.0187072,
19941207,-0.0812759,
19941214,-0.790521,
19941221,-0.461219,
19941228,-0.00768167,
19950104,-0.396652,
19950111,0.0281877,
19950118,-0.589047,
19950125,-0.180373,
19950201,-0.269575,
19950208,-0.427769,
19950215,-0.40613,
19950222,-1.02379,
19950301,-0.533748,
19950308,-0.775507,
19950315,-0.974169,
19950322,-0.910477,
19950329,-0.645079,
19950405,-0.267394,
19950412,-0.932464,
19950419,-0.810002,
19950426,-0.628159,
19950503,-0.84301,
19950510,-0.429469,
19950517,-0.0916612,
19950524,-0.0445435,
19950531,-0.251875,
19950607,0.0965822,
19950614,-0.183016,
19950621,-0.173226,
19950628,-0.13854,
19950705,0.00267641,
19950712,0.619032,
19950719,-0.253442,
19950726,0.399688,
19950802,0.373902,
19950809,0.745696,
19950816,0.632958,
19950823,0.288958,
19950830,0.45354,
19950906,0.51165,
19950913,0.735557,
19950920,0.572039,
19950927,0.142048,
19951004,0.43928,
19951011,0.557937,
19951018,0.762789,
19951025,0.80649,
19951101,1.03852,
19951108,0.69146,
19951115,0.883205,
19951122,0.733535,
19951129,0.822914,
19951206,0.816532,
19951213,0.702915,
19951220,0.921754,
19951227,0.687069,
19960103,0.924726,
19960110,0.832687,
19960117,0.451561,
19960124,0.794678,
19960131,0.51549,
19960207,0.230051,
19960214,0.415328,
19960221,0.0456236,
19960228,-0.0236217,
19960306,-0.0856672,
19960313,0.322724,
19960320,-0.201696,
19960327,-0.12101,
19960403,0.0312957,
19960410,-0.421075,
19960417,-0.252087,
19960424,0.0491327,
19960501,0.504963,
19960508,0.246784,
19960515,-0.0633575,
19960522,-0.0341838,
19960529,-0.576852,
19960605,-0.15377,
19960612,-0.48581,
19960619,-0.447359,
19960626,-0.501062,
19960703,-0.278458,
19960710,-0.665102,
19960717,-0.245697,
19960724,-0.187598,
19960731,-0.00723948,
19960807,-0.209827,
19960814,-0.151407,
19960821,-0.339606,
19960828,-0.151069,
19960904,-0.306765,
19960911,-0.368745,
19960918,0.0950778,
19960925,0.148355,
19961002,0.232776,
19961009,0.379797,
19961016,0.173986,
19961023,0.166397,
19961030,-0.332555,
19961106,0.32855,
19961113,0.307192,
19961120,0.152012,
19961127,-0.122968,
19961204,0.246824,
19961211,0.434023,
19961218,-0.00728557,
19961225,0.856635,
19970101,1.27797,
19970108,1.067,
19970115,1.0413,
19970122,1.23491,
19970129,1.16695,
19970205,1.06591,
19970212,1.29524,
19970219,1.27369,
19970226,1.64641,
19970305,0.519621,
19970312,1.26477,
19970319,1.33865,
19970326,0.983548,
19970402,0.991362,
19970409,1.25317,
19970416,1.38081,
19970423,1.36831,
19970430,1.64243,
19970507,1.65811,
19970514,1.72537,
19970521,0.802255,
19970528,1.93449,
19970604,1.2827,
19970611,1.07424,
19970618,1.41187,
19970625,1.20012,
19970702,0.908989,
19970709,0.789561,
19970716,1.18899,
19970723,0.735537,
19970730,0.610791,
19970806,1.17592,
19970813,0.88845,
19970820,0.346465,
19970827,0.207469,
19970903,-0.12859,
19970910,0.549295,
19970917,0.306551,
19970924,0.34463,
19971001,0.154773,
19971008,0.0185998,
19971015,-0.136406,
19971022,-0.170417,
19971029,0.153803,
19971105,-0.174043,
19971112,-0.364363,
19971119,-0.483567,
19971126,-0.188021,
19971203,-0.675119,
19971210,-1.08789,
19971217,-0.684357,
19971224,-0.318807,
19971231,-0.78408,
19980107,-0.685699,
19980114,-0.459133,
19980121,-0.141927,
19980128,-0.0315676,
19980204,-0.000106271,
19980211,1.03776,
19980218,0.438743,
19980225,0.518965,
19980304,0.55442,
19980311,0.53918,
19980318,0.52406,
19980325,0.768448,
19980401,0.310148,
19980408,0.600206,
19980415,0.49013,
19980422,0.439976,
19980429,0.284068,
19980506,0.511224,
19980513,0.552384,
19980520,0.666499,
19980527,0.683343,
19980603,0.515934,
19980610,0.0152529,
19980617,0.638008,
19980624,0.268077,
19980701,0.102948,
19980708,0.313009,
19980715,0.403342,
19980722,-0.138573,
19980729,-0.268014,
19980805,0.722961,
19980812,0.466328,
19980819,0.490495,
19980826,0.279572,
19980902,0.420302,
19980909,0.348692,
19980916,0.436809,
19980923,0.314149,
19980930,0.707362,
19981007,0.659932,
19981014,0.917708,
19981021,1.12683,
19981028,0.645181,
19981104,0.748001,
19981111,0.510015,
19981118,0.624194,
19981125,0.508496,
19981202,0.604219,
19981209,0.871961,
19981216,0.557106,
19981223,0.502156,
19981230,0.255772,
19990106,0.477896,
19990113,0.421977,
19990120,-0.0635136,
19990127,-0.38226,
19990203,-0.314566,
19990210,-0.242922,
19990217,-0.290521,
19990224,-0.280999,
19990303,-0.597081,
19990310,-0.634931,
19990317,-0.626919,
19990324,-0.76752,
19990331,-0.772608,
19990407,-0.995861,
19990414,-1.27497,
19990421,-1.1359,
19990428,-0.655085,
19990505,-0.727125,
19990512,-0.880123,
19990519,-0.927468,
19990526,-0.333992,
19990602,-0.337554,
19990609,-0.169409,
19990616,-0.170731,
19990623,-0.402649,
19990630,-0.506056,
19990707,-0.473302,
19990714,-0.556908,
19990721,-0.841581,
19990728,-0.534592,
19990804,-0.296557,
19990811,-0.406509,
19990818,-0.42894,
19990825,-0.574996,
19990901,-0.228583,
19990908,-0.279583,
19990915,-0.413658,
19990922,0.344684,
19990929,0.159942,
19991006,-0.0426774,
19991013,-0.165373,
19991020,-0.356865,
19991027,-0.111563,
19991103,0.101866,
19991110,-0.0339501,
19991117,0.0602447,
19991124,0.283637,
19991201,0.425219,
19991208,0.385236,
19991215,0.0773422,
19991222,-0.0216306,
19991229,-0.189235,
20000105,0.000651499,
20000112,-0.271862,
20000119,-0.181714,
20000126,-0.196299,
20000202,-0.268068,
20000209,-0.326247,
20000216,-0.253968,
20000223,-0.305041,
20000301,-0.519002,
20000308,-0.00922124,
20000315,0.223749,
20000322,0.318312,
20000329,-0.0490691,
20000405,0.0992122,
20000412,-0.135891,
20000419,-0.093198,
20000426,-0.0581103,
20000503,0.0996468,
20000510,-0.00352434,
20000517,0.00422196,
20000524,-0.12571,
20000531,-0.330186,
20000607,-0.159467,
20000614,-0.0288252,
20000621,-0.126132,
20000628,-0.00320265,
20000705,0.265904,
20000712,-0.175349,
20000719,-0.214044,
20000726,-0.102421,
20000802,0.0614553,
20000809,-0.313339,
20000816,-0.517547,
20000823,-0.240134,
20000830,-0.0526883,
20000906,-0.0677933,
20000913,-0.0972148,
20000920,0.0113008,
20000927,-0.235496,
20001004,-0.11239,
20001011,0.0901327,
20001018,-0.0559229,
20001025,-0.218775,
20001101,-0.102003,
20001108,-0.0200531,
20001115,-0.309966,
20001122,-0.179312,
20001129,0.010829,
20001206,-0.235834,
20001213,0.107244,
20001220,-0.191517,
20001227,-0.102414,
20010103,0.0436453,
20010110,-0.0301614,
20010117,0.0851358,
20010124,-0.0671372,
20010131,-0.00583631,
20010207,0.131668,
20010214,-0.00890264,
20010221,0.244132,
20010228,0.146653,
20010307,0.680186,
20010314,0.461218,
20010321,0.155535,
20010328,0.198405,
20010404,0.143476,
20010411,0.12188,
20010418,0.0468873,
20010425,-0.0636331,
20010502,-0.467818,
20010509,-0.489101,
20010516,-0.475495,
20010523,-0.495276,
20010530,-0.176974,
20010606,-0.369607,
20010613,-0.325032,
20010620,-0.530423,
20010627,-0.462129,
20010704,-0.216969,
20010711,0.115916,
20010718,0.204258,
20010725,-0.0172703,
20010801,-0.0715662,
20010808,-0.31121,
20010815,-0.236757,
20010822,-0.00231731,
20010829,0.467986,
20010905,0.2937,
20010912,-0.354871,
20010919,0.622735,
20010926,0.302827,
20011003,0.443005,
20011010,0.442374,
20011017,0.0662252,
20011024,0.334718,
20011031,0.545744,
20011107,0.398311,
20011114,0.496146,
20011121,0.645523,
20011128,0.428951,
20011205,0.525076,
20011212,0.609923,
20011219,0.76283,
20011226,0.853879,
20020102,1.31733,
20020109,1.23964,
20020116,1.36493,
20020123,1.14643,
20020130,1.12019,
20020206,1.30404,
20020213,1.43193,
20020220,1.067,
20020227,1.30434,
20020306,0.994377,
20020313,0.737485,
20020320,0.487288,
20020327,0.222707,
20020403,-0.229149,
20020410,-0.168665,
20020417,-0.559689,
20020424,-0.600198,
20020501,-0.875506,
20020508,-0.869257,
20020515,-0.614651,
20020522,-0.543139,
20020529,-0.37976,
20020605,-0.582709,
20020612,-0.318847,
20020619,-0.344768,
20020626,-0.274631,
20020703,-0.0608116,
20020710,-0.155727,
20020717,-0.255349,
20020724,-0.213192,
